time,mean
2015-10-20 11:23:00,918.1666666666666
2015-10-20 11:24:00,919
2015-10-20 11:25:00,919
2015-10-20 11:26:00,919
2015-10-20 11:27:00,919
2015-10-20 11:28:00,919
2015-10-20 11:29:00,919.8333333333334
2015-10-20 11:30:00,920
2015-10-20 11:31:00,920
2015-10-20 11:32:00,920
2015-10-20 11:33:00,920
2015-10-20 11:34:00,920.1666666666666
2015-10-20 11:35:00,920.6666666666666
2015-10-20 11:36:00,921
2015-10-20 11:37:00,921
2015-10-20 11:38:00,921
2015-10-20 11:39:00,921
2015-10-20 11:40:00,921
2015-10-20 11:41:00,921
2015-10-20 11:42:00,921
2015-10-20 11:43:00,921.3333333333333
2015-10-20 11:44:00,922
2015-10-20 11:45:00,922
2015-10-20 11:46:00,922
2015-10-20 11:47:00,922.5
2015-10-20 11:48:00,923
2015-10-20 11:49:00,923
2015-10-20 11:50:00,923.1666666666667
2015-10-20 11:51:00,923.8
2015-10-20 11:52:00,924
2015-10-20 11:53:00,924
2015-10-20 11:54:00,924.1666666666666
2015-10-20 11:55:00,924.8333333333333
2015-10-20 11:56:00,925
2015-10-20 11:57:00,925
2015-10-20 11:58:00,925
2015-10-20 11:59:00,925.1666666666666
2015-10-20 12:00:00,925.3333333333333
2015-10-20 12:01:00,925
2015-10-20 12:02:00,925.3333333333334
2015-10-20 12:03:00,925.6666666666667
2015-10-20 12:04:00,926
2015-10-20 12:05:00,926
2015-10-20 12:06:00,926
2015-10-20 12:07:00,926
2015-10-20 12:08:00,926
2015-10-20 12:09:00,926
